,TRADING_DAY,CLIENT_ID,CLIENT_NAME,EXCHANGE,EXCHANGE_ID,HOLD_ASSET,PRODUCT,DELIVERY_DAY,CURRENCY,NET_POSITION,LONG_POS,AVG_BUY_PRICE,SHORT_POS,AVG_SELL_PRICE,BUY_CHANGE,SELL_CHANGE,FUND_AVAIL,S_H,SETTLEMENT_PRICE,MARGIN,MTM_P_L,ACCUM_P_L,BUY_VOLUME,SELL_VOLUME,FEE,PAY_FEE,DAY_P_L,EXCHANGE_MARGIN,REALIZED_MTM_P_L,REALIZED_ACCUM_P_L,BOOK_VALUE,MARKET_VALUE_LONG,MARKET_VALUE_SHORT,NOTIONAL_VALUE,PREMIUM_PRICE,DIRECTION,LOTS
292,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-2700,豆粕期货期权,1807,人民币,-20.0,0.0,0.0,20.0,139.75,0.0,20.0,21382205.21,投,163.5,81876.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,81876.0,0.0,0.0,2732.0,0.0,32700.0,545800.0,0.0,1,20
293,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-2800,豆粕期货期权,1807,人民币,-10.0,0.0,0.0,10.0,98.5,0.0,10.0,21382205.21,投,118.5,33038.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,33038.0,0.0,0.0,2732.0,0.0,11850.0,272900.0,0.0,1,10
294,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-2850,豆粕期货期权,1807,人民币,-10.0,0.0,0.0,10.0,84.0,0.0,0.0,21382205.21,投,99.5,28638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28638.0,0.0,0.0,2732.0,0.0,9950.0,272900.0,0.0,1,10
295,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-2900,豆粕期货期权,1807,人民币,10.0,30.0,103.333,20.0,93.25,20.0,0.0,21382205.21,投,83.5,49076.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,49076.0,0.0,0.0,2732.0,25050.0,16700.0,545800.0,25050.0,1,20
296,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-2950,豆粕期货期权,1807,人民币,10.0,20.0,87.5,10.0,82.5,20.0,0.0,21382205.21,投,69.0,20588.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20588.0,0.0,0.0,2732.0,13800.0,6900.0,272900.0,13800.0,1,10
297,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-C-3000,豆粕期货期权,1807,人民币,15.0,45.0,72.167,30.0,62.0,30.0,0.0,21382205.21,投,57.0,53982.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,53982.0,0.0,0.0,2732.0,25650.0,17100.0,818700.0,25650.0,1,30
298,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2450,豆粕期货期权,1807,人民币,-30.0,20.0,47.5,50.0,38.9,0.0,20.0,21382205.21,投,42.5,82720.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,82720.0,0.0,0.0,2732.0,8500.0,21250.0,1364500.0,8500.0,1,50
299,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2500,豆粕期货期权,1807,人民币,-30.0,0.0,0.0,30.0,32.667,0.0,10.0,21382205.21,投,55.0,55464.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,55464.0,0.0,0.0,2732.0,0.0,16500.0,818700.0,0.0,1,30
300,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2550,豆粕期货期权,1807,人民币,-20.0,10.0,54.5,30.0,52.833,0.0,20.0,21382205.21,投,70.5,67614.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,67614.0,0.0,0.0,2732.0,7050.0,21150.0,818700.0,7050.0,1,30
301,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2600,豆粕期货期权,1807,人民币,-30.0,0.0,0.0,30.0,71.0,0.0,20.0,21382205.21,投,88.0,80364.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80364.0,0.0,0.0,2732.0,0.0,26400.0,818700.0,0.0,1,30
302,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2650,豆粕期货期权,1807,人民币,0.0,10.0,78.5,10.0,92.5,0.0,10.0,21382205.21,投,108.5,31338.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,31338.0,0.0,0.0,2732.0,10850.0,10850.0,272900.0,10850.0,1,10
303,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2700,豆粕期货期权,1808,人民币,0.0,10.0,149.0,10.0,145.5,0.0,10.0,21382205.21,投,155.5,40147.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,40147.0,0.0,0.0,2733.0,15550.0,15550.0,273000.0,15550.0,1,10
304,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2750,豆粕期货期权,1808,人民币,-20.0,10.0,132.0,30.0,129.0,0.0,20.0,21382205.21,投,131.5,110691.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,110691.0,0.0,0.0,2733.0,13150.0,39450.0,819000.0,13150.0,1,30
305,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2800,豆粕期货期权,1808,人民币,-2.0,30.0,122.833,32.0,117.281,10.0,10.0,21382205.21,投,110.0,103190.4,0.0,0.0,10.0,10.0,20.0,20.0,0.0,103190.4,0.0,0.0,2733.0,33000.0,35200.0,873600.0,33000.0,1,32
306,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2850,豆粕期货期权,1808,人民币,10.0,20.0,105.25,10.0,104.5,10.0,0.0,21382205.21,投,91.5,27897.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,27897.0,0.0,0.0,2733.0,18300.0,9150.0,273000.0,18300.0,1,10
307,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2900,豆粕期货期权,1808,人民币,10.0,20.0,106.75,10.0,94.0,20.0,0.0,21382205.21,投,75.5,23797.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,23797.0,0.0,0.0,2733.0,15100.0,7550.0,273000.0,15100.0,1,10
308,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2950,豆粕期货期权,1808,人民币,-30.0,20.0,90.0,50.0,75.7,0.0,20.0,21382205.21,投,62.0,99735.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,99735.0,0.0,0.0,2733.0,12400.0,31000.0,1365000.0,12400.0,1,50
309,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-3000,豆粕期货期权,1808,人民币,-10.0,10.0,78.0,20.0,50.25,0.0,20.0,21382205.21,投,50.0,34597.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,34597.0,0.0,0.0,2733.0,5000.0,10000.0,546000.0,5000.0,1,20
310,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-3050,豆粕期货期权,1808,人民币,-10.0,0.0,0.0,10.0,48.5,0.0,10.0,21382205.21,投,40.5,16348.5,0.0,0.0,0.0,10.0,10.0,10.0,0.0,16348.5,0.0,0.0,2733.0,0.0,4050.0,273000.0,0.0,1,10
311,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2450,豆粕期货期权,1808,人民币,-20.0,30.0,48.5,50.0,34.8,0.0,10.0,21382205.21,投,36.5,79742.5,0.0,0.0,0.0,10.0,10.0,10.0,0.0,79742.5,0.0,0.0,2733.0,10950.0,18250.0,1365000.0,10950.0,1,50
312,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2500,豆粕期货期权,1808,人民币,-30.0,20.0,66.0,50.0,46.9,0.0,20.0,21382205.21,投,48.5,88985.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,88985.0,0.0,0.0,2733.0,9700.0,24250.0,1365000.0,9700.0,1,50
313,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2550,豆粕期货期权,1808,人民币,20.0,30.0,53.5,10.0,72.0,10.0,0.0,21382205.21,投,63.0,21747.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,21747.0,0.0,0.0,2733.0,18900.0,6300.0,273000.0,18900.0,1,10
314,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2600,豆粕期货期权,1808,人民币,-10.0,20.0,88.0,30.0,90.5,20.0,0.0,21382205.21,投,80.0,77841.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,77841.0,0.0,0.0,2733.0,16000.0,24000.0,819000.0,16000.0,1,30
315,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2650,豆粕期货期权,1808,人民币,-20.0,0.0,0.0,20.0,91.5,0.0,20.0,21382205.21,投,100.0,60894.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,60894.0,0.0,0.0,2733.0,0.0,20000.0,546000.0,0.0,1,20
316,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2950,豆粕期货期权,1808,人民币,0.0,20.0,344.25,20.0,314.5,0.0,0.0,21382205.21,投,277.0,104594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104594.0,0.0,0.0,2733.0,55400.0,55400.0,546000.0,55400.0,1,20
317,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2500,豆粕期货期权,1809,人民币,-30.0,0.0,0.0,30.0,302.0,0.0,0.0,21382205.21,投,286.0,159456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159456.0,0.0,0.0,2728.0,0.0,85800.0,813600.0,0.0,1,30
318,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2550,豆粕期货期权,1809,人民币,-2.0,0.0,0.0,2.0,232.75,0.0,0.0,21382205.21,投,252.0,9950.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9950.4,0.0,0.0,2728.0,0.0,5040.0,54240.0,0.0,1,2
319,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2600,豆粕期货期权,1809,人民币,-56.0,0.0,0.0,56.0,209.098,0.0,0.0,21382205.21,投,220.5,260971.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260971.2,0.0,0.0,2728.0,0.0,123480.0,1518720.0,0.0,1,56
320,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2650,豆粕期货期权,1809,人民币,-1.0,0.0,0.0,1.0,185.5,0.0,0.0,21382205.21,投,192.0,4375.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4375.2,0.0,0.0,2728.0,0.0,1920.0,27120.0,0.0,1,1
321,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2700,豆粕期货期权,1809,人民币,-41.0,0.0,0.0,41.0,162.378,0.0,2.0,21382205.21,投,166.0,168723.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,168723.2,0.0,0.0,2728.0,0.0,68060.0,1111920.0,0.0,1,41
322,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2750,豆粕期货期权,1809,人民币,-55.0,0.0,0.0,55.0,143.8,0.0,0.0,21382205.21,投,142.5,207361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207361.0,0.0,0.0,2728.0,0.0,78375.0,1491600.0,0.0,1,55
323,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2800,豆粕期货期权,1809,人民币,-73.0,12.0,137.292,85.0,128.447,0.0,0.0,21382205.21,投,121.5,281367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281367.0,0.0,0.0,2728.0,14580.0,103275.0,2305200.0,14580.0,1,85
324,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2850,豆粕期货期权,1809,人民币,-17.0,5.0,111.5,22.0,113.795,0.0,1.0,21382205.21,投,102.5,63144.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,63144.4,0.0,0.0,2728.0,5125.0,22550.0,596640.0,5125.0,1,22
325,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2900,豆粕期货期权,1809,人民币,-8.0,39.0,96.397,47.0,94.862,0.0,31.0,21382205.21,投,86.5,115629.4,0.0,0.0,0.0,31.0,31.0,31.0,0.0,115629.4,0.0,0.0,2728.0,33735.0,40655.0,1274640.0,33735.0,1,47
326,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2950,豆粕期货期权,1809,人民币,-105.0,34.0,88.235,139.0,85.396,0.0,-9.0,21382205.21,投,72.0,287062.8,0.0,0.0,11.0,2.0,13.0,13.0,0.0,287062.8,0.0,0.0,2728.0,24480.0,100080.0,3769680.0,24480.0,1,139
327,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-3000,豆粕期货期权,1809,人民币,-3.0,35.0,71.8,38.0,72.487,0.0,16.0,21382205.21,投,60.0,69448.8,0.0,0.0,0.0,16.0,16.0,16.0,0.0,69448.8,0.0,0.0,2728.0,21000.0,22800.0,1030560.0,21000.0,1,38
328,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2550,豆粕期货期权,1809,人民币,62.0,80.0,56.313,18.0,63.5,0.0,0.0,21382205.21,投,75.5,41763.6,0.0,0.0,10.0,10.0,20.0,20.0,0.0,41763.6,0.0,0.0,2728.0,60400.0,13590.0,488160.0,60400.0,1,18
329,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2600,豆粕期货期权,1809,人民币,107.0,114.0,80.259,7.0,84.5,2.0,0.0,21382205.21,投,94.0,19286.4,0.0,0.0,2.0,0.0,2.0,2.0,0.0,19286.4,0.0,0.0,2728.0,107160.0,6580.0,189840.0,107160.0,1,7
330,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2650,豆粕期货期权,1809,人民币,108.0,109.0,99.211,1.0,93.5,0.0,0.0,21382205.21,投,114.5,3210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.2,0.0,0.0,2728.0,124805.0,1145.0,27120.0,124805.0,1,1
331,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2750,豆粕期货期权,1809,人民币,114.0,116.0,144.672,2.0,156.0,2.0,0.0,21382205.21,投,164.0,8190.4,0.0,0.0,2.0,0.0,2.0,2.0,0.0,8190.4,0.0,0.0,2728.0,190240.0,3280.0,54240.0,190240.0,1,2
332,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2800,豆粕期货期权,1809,人民币,3.0,8.0,200.125,5.0,173.0,1.0,0.0,21382205.21,投,192.5,21901.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,21901.0,0.0,0.0,2728.0,15400.0,9625.0,135600.0,15400.0,1,5
